hand_index,handedness,lm_index,x,y,z
0,Left,0,0.430625,0.759462,-0.000000
0,Left,1,0.413315,0.676712,-0.004676
0,Left,2,0.362129,0.612128,-0.010775
0,Left,3,0.319224,0.567963,-0.014689
0,Left,4,0.310055,0.512962,-0.019963
0,Left,5,0.347991,0.596590,-0.028143
0,Left,6,0.280979,0.591692,-0.041450
0,Left,7,0.240314,0.591922,-0.049362
0,Left,8,0.209189,0.590850,-0.055839
0,Left,9,0.339490,0.658651,-0.031868
0,Left,10,0.282924,0.666869,-0.039428
0,Left,11,0.303840,0.685884,-0.034743
0,Left,12,0.326985,0.686516,-0.033434
0,Left,13,0.333909,0.726081,-0.034941
0,Left,14,0.285914,0.727608,-0.043744
0,Left,15,0.306388,0.742247,-0.032483
0,Left,16,0.325558,0.741299,-0.025661
0,Left,17,0.331140,0.793896,-0.037960
0,Left,18,0.287669,0.779445,-0.045787
0,Left,19,0.305888,0.788157,-0.036148
0,Left,20,0.322873,0.792797,-0.028481
