hand_index,handedness,lm_index,x,y,z
0,Left,0,0.608025,0.636626,-0.000000
0,Left,1,0.586066,0.546054,-0.005394
0,Left,2,0.534323,0.455720,-0.017930
0,Left,3,0.492119,0.393284,-0.029916
0,Left,4,0.477113,0.325633,-0.043025
0,Left,5,0.535842,0.400186,-0.031740
0,Left,6,0.457260,0.400101,-0.047105
0,Left,7,0.413829,0.412666,-0.053523
0,Left,8,0.387142,0.415416,-0.059615
0,Left,9,0.533607,0.452595,-0.039088
0,Left,10,0.446778,0.485627,-0.048949
0,Left,11,0.464155,0.524819,-0.044081
0,Left,12,0.488437,0.531488,-0.044797
0,Left,13,0.529512,0.524231,-0.046105
0,Left,14,0.447748,0.547414,-0.056569
0,Left,15,0.468086,0.582128,-0.043721
0,Left,16,0.490813,0.581211,-0.038458
0,Left,17,0.524229,0.600574,-0.053291
0,Left,18,0.452133,0.603211,-0.068287
0,Left,19,0.464465,0.624220,-0.062929
0,Left,20,0.483602,0.627508,-0.058497
