hand_index,handedness,lm_index,x,y,z
0,Left,0,0.497396,0.734183,-0.000000
0,Left,1,0.480791,0.658347,-0.004265
0,Left,2,0.432141,0.597616,-0.010975
0,Left,3,0.394642,0.554595,-0.016479
0,Left,4,0.383772,0.501760,-0.023600
0,Left,5,0.420565,0.582364,-0.021658
0,Left,6,0.362394,0.581013,-0.031537
0,Left,7,0.325865,0.584753,-0.037740
0,Left,8,0.298576,0.585964,-0.043401
0,Left,9,0.413337,0.637772,-0.025073
0,Left,10,0.360901,0.648170,-0.029951
0,Left,11,0.380437,0.668009,-0.025484
0,Left,12,0.402869,0.669132,-0.024678
0,Left,13,0.410160,0.700702,-0.027838
0,Left,14,0.365372,0.702189,-0.033868
0,Left,15,0.384675,0.716331,-0.022861
0,Left,16,0.403238,0.716676,-0.016959
0,Left,17,0.409370,0.762388,-0.030620
0,Left,18,0.369847,0.749603,-0.037255
0,Left,19,0.385530,0.758880,-0.028201
0,Left,20,0.401017,0.763693,-0.021390
