hand_index,handedness,lm_index,x,y,z
0,Left,0,0.459151,0.754821,-0.000000
0,Left,1,0.420073,0.699662,-0.015352
0,Left,2,0.394036,0.608550,-0.023617
0,Left,3,0.394349,0.535766,-0.034330
0,Left,4,0.417155,0.503826,-0.044469
0,Left,5,0.421338,0.520364,-0.007844
0,Left,6,0.409039,0.419641,-0.025776
0,Left,7,0.401336,0.358137,-0.035784
0,Left,8,0.400578,0.307998,-0.041416
0,Left,9,0.451361,0.516617,-0.012352
0,Left,10,0.434910,0.402237,-0.034837
0,Left,11,0.423405,0.332065,-0.046533
0,Left,12,0.419019,0.278712,-0.049824
0,Left,13,0.483102,0.530330,-0.019219
0,Left,14,0.450730,0.490363,-0.050403
0,Left,15,0.431302,0.561932,-0.053112
0,Left,16,0.424454,0.619171,-0.044405
0,Left,17,0.513402,0.559022,-0.027393
0,Left,18,0.480133,0.529993,-0.049647
0,Left,19,0.461050,0.583184,-0.046925
0,Left,20,0.453481,0.632969,-0.037923
