hand_index,handedness,lm_index,x,y,z
0,Left,0,0.438443,0.783343,-0.000000
0,Left,1,0.394043,0.733359,-0.018957
0,Left,2,0.362176,0.632346,-0.027838
0,Left,3,0.358606,0.546441,-0.039099
0,Left,4,0.382131,0.502011,-0.048968
0,Left,5,0.388003,0.528673,-0.005908
0,Left,6,0.372909,0.424091,-0.025564
0,Left,7,0.364359,0.358711,-0.037635
0,Left,8,0.362489,0.303454,-0.045529
0,Left,9,0.418933,0.516401,-0.008980
0,Left,10,0.398764,0.399436,-0.034018
0,Left,11,0.383467,0.324726,-0.048415
0,Left,12,0.375238,0.267246,-0.053559
0,Left,13,0.451544,0.523928,-0.015009
0,Left,14,0.412987,0.477240,-0.048018
0,Left,15,0.390742,0.561576,-0.049676
0,Left,16,0.382710,0.627264,-0.039953
0,Left,17,0.484417,0.549927,-0.023104
0,Left,18,0.441327,0.532618,-0.049465
0,Left,19,0.422437,0.598603,-0.049440
0,Left,20,0.418258,0.655054,-0.041504
