hand_index,handedness,lm_index,x,y,z
0,Left,0,0.544967,0.841398,-0.000000
0,Left,1,0.506313,0.775238,-0.015617
0,Left,2,0.484188,0.680682,-0.021939
0,Left,3,0.491059,0.604489,-0.030627
0,Left,4,0.513270,0.561052,-0.038480
0,Left,5,0.502512,0.586688,-0.002210
0,Left,6,0.491678,0.484107,-0.017834
0,Left,7,0.485486,0.421767,-0.027747
0,Left,8,0.486288,0.369576,-0.034116
0,Left,9,0.532404,0.584524,-0.006570
0,Left,10,0.516647,0.468890,-0.025509
0,Left,11,0.507576,0.401124,-0.036380
0,Left,12,0.504348,0.349508,-0.040697
0,Left,13,0.563952,0.603921,-0.013931
0,Left,14,0.545251,0.554236,-0.044424
0,Left,15,0.526207,0.626629,-0.047457
0,Left,16,0.516777,0.682768,-0.039998
0,Left,17,0.595863,0.640180,-0.022590
0,Left,18,0.575330,0.605653,-0.046775
0,Left,19,0.553299,0.656142,-0.045206
0,Left,20,0.541225,0.702004,-0.037485
