hand_index,handedness,lm_index,x,y,z
0,Left,0,0.587486,0.781415,-0.000000
0,Left,1,0.551291,0.712573,-0.026185
0,Left,2,0.528569,0.609639,-0.037206
0,Left,3,0.540963,0.526664,-0.049070
0,Left,4,0.574250,0.484351,-0.059467
0,Left,5,0.548456,0.500180,-0.007466
0,Left,6,0.542707,0.383997,-0.026113
0,Left,7,0.538880,0.313669,-0.038843
0,Left,8,0.543118,0.255336,-0.047585
0,Left,9,0.583601,0.504585,-0.009233
0,Left,10,0.575223,0.371831,-0.031380
0,Left,11,0.568686,0.293992,-0.045127
0,Left,12,0.567688,0.231338,-0.051535
0,Left,13,0.618160,0.534046,-0.015267
0,Left,14,0.611144,0.469723,-0.053242
0,Left,15,0.587314,0.554365,-0.057631
0,Left,16,0.574885,0.617147,-0.049308
0,Left,17,0.651882,0.579995,-0.023235
0,Left,18,0.639672,0.529848,-0.056162
0,Left,19,0.614844,0.588257,-0.056151
0,Left,20,0.599850,0.639090,-0.047967
