hand_index,handedness,lm_index,x,y,z
0,Left,0,0.521696,0.567681,-0.000000
0,Left,1,0.473384,0.534945,-0.006596
0,Left,2,0.437643,0.481150,-0.010079
0,Left,3,0.422892,0.424577,-0.016151
0,Left,4,0.428224,0.377262,-0.017965
0,Left,5,0.464072,0.411123,0.005539
0,Left,6,0.442035,0.363354,-0.012640
0,Left,7,0.448158,0.418780,-0.018991
0,Left,8,0.461534,0.440166,-0.020367
0,Left,9,0.485092,0.404767,0.001504
0,Left,10,0.462585,0.362134,-0.018498
0,Left,11,0.469157,0.432433,-0.018544
0,Left,12,0.484890,0.444677,-0.013385
0,Left,13,0.508646,0.398684,-0.006421
0,Left,14,0.486171,0.357787,-0.026434
0,Left,15,0.489216,0.428106,-0.017643
0,Left,16,0.505701,0.447531,-0.005966
0,Left,17,0.533914,0.398771,-0.015489
0,Left,18,0.513871,0.350695,-0.025957
0,Left,19,0.508582,0.396389,-0.018407
0,Left,20,0.518344,0.422096,-0.009235
