hand_index,handedness,lm_index,x,y,z
0,Left,0,0.540242,0.761137,-0.000001
0,Left,1,0.481684,0.700909,-0.015950
0,Left,2,0.434518,0.621195,-0.027009
0,Left,3,0.411220,0.552115,-0.039556
0,Left,4,0.419169,0.495559,-0.045964
0,Left,5,0.476269,0.505895,-0.004074
0,Left,6,0.441875,0.471577,-0.032047
0,Left,7,0.447007,0.551736,-0.044273
0,Left,8,0.465883,0.564235,-0.049895
0,Left,9,0.507680,0.507628,-0.007949
0,Left,10,0.470093,0.486649,-0.035212
0,Left,11,0.475751,0.578053,-0.033927
0,Left,12,0.497765,0.577167,-0.028175
0,Left,13,0.541393,0.517124,-0.017509
0,Left,14,0.506028,0.491210,-0.044002
0,Left,15,0.504313,0.580705,-0.029263
0,Left,16,0.524645,0.587039,-0.013792
0,Left,17,0.574529,0.536705,-0.029400
0,Left,18,0.544200,0.499671,-0.041258
0,Left,19,0.535598,0.558658,-0.029150
0,Left,20,0.549860,0.574450,-0.016946
