hand_index,handedness,lm_index,x,y,z
0,Right,0,0.380222,0.716092,-0.000000
0,Right,1,0.407567,0.680931,-0.011187
0,Right,2,0.424727,0.618499,-0.014420
0,Right,3,0.429409,0.566128,-0.017138
0,Right,4,0.425946,0.525285,-0.017143
0,Right,5,0.407926,0.573567,-0.006126
0,Right,6,0.409839,0.545670,-0.020692
0,Right,7,0.409032,0.593617,-0.025712
0,Right,8,0.407099,0.618670,-0.026303
0,Right,9,0.387427,0.576850,-0.006387
0,Right,10,0.389817,0.551137,-0.023485
0,Right,11,0.392361,0.609665,-0.025508
0,Right,12,0.392053,0.631539,-0.022952
0,Right,13,0.368092,0.587497,-0.008947
0,Right,14,0.369286,0.566395,-0.027724
0,Right,15,0.375134,0.621257,-0.022277
0,Right,16,0.375938,0.641658,-0.013600
0,Right,17,0.348646,0.600962,-0.012110
0,Right,18,0.350751,0.580318,-0.023600
0,Right,19,0.357523,0.616494,-0.017951
0,Right,20,0.358696,0.632353,-0.010554
