hand_index,handedness,lm_index,x,y,z
0,Left,0,0.545265,0.642663,-0.000001
0,Left,1,0.477429,0.590778,-0.022401
0,Left,2,0.419811,0.501177,-0.033643
0,Left,3,0.390406,0.411452,-0.045417
0,Left,4,0.397439,0.335937,-0.048822
0,Left,5,0.459646,0.376912,-0.004917
0,Left,6,0.421459,0.312349,-0.033116
0,Left,7,0.433579,0.406021,-0.039521
0,Left,8,0.454693,0.419322,-0.040275
0,Left,9,0.495432,0.375235,-0.004925
0,Left,10,0.457010,0.325054,-0.035402
0,Left,11,0.465591,0.438411,-0.030175
0,Left,12,0.488025,0.430271,-0.019009
0,Left,13,0.532029,0.376655,-0.011757
0,Left,14,0.498339,0.329630,-0.043059
0,Left,15,0.498694,0.437540,-0.024889
0,Left,16,0.521579,0.441139,-0.004299
0,Left,17,0.569505,0.385745,-0.021238
0,Left,18,0.541882,0.328286,-0.036609
0,Left,19,0.533194,0.398325,-0.023311
0,Left,20,0.546546,0.420693,-0.008374
