hand_index,handedness,lm_index,x,y,z
0,Right,0,0.660767,0.635523,-0.000000
0,Right,1,0.704672,0.624690,-0.012840
0,Right,2,0.745676,0.564882,-0.020410
0,Right,3,0.766424,0.508330,-0.027884
0,Right,4,0.778469,0.454972,-0.031048
0,Right,5,0.742267,0.486362,-0.020141
0,Right,6,0.765635,0.465013,-0.042720
0,Right,7,0.752712,0.534772,-0.048599
0,Right,8,0.738752,0.562777,-0.049181
0,Right,9,0.712974,0.473079,-0.024774
0,Right,10,0.738383,0.467898,-0.053609
0,Right,11,0.728003,0.551667,-0.058726
0,Right,12,0.717275,0.576470,-0.057443
0,Right,13,0.681713,0.479158,-0.031242
0,Right,14,0.701726,0.497907,-0.060135
0,Right,15,0.693883,0.573850,-0.053462
0,Right,16,0.684180,0.584024,-0.042998
0,Right,17,0.652011,0.493433,-0.038306
0,Right,18,0.671926,0.524436,-0.056642
0,Right,19,0.670312,0.571538,-0.050825
0,Right,20,0.662613,0.567633,-0.043017
