hand_index,handedness,lm_index,x,y,z
0,Right,0,0.494862,0.466273,-0.000000
0,Right,1,0.539675,0.443822,-0.018472
0,Right,2,0.576748,0.362308,-0.022996
0,Right,3,0.581493,0.281377,-0.025579
0,Right,4,0.576360,0.223911,-0.024633
0,Right,5,0.554055,0.298111,-0.012836
0,Right,6,0.565014,0.258547,-0.034677
0,Right,7,0.559003,0.322293,-0.040931
0,Right,8,0.550787,0.367080,-0.040324
0,Right,9,0.523708,0.289981,-0.011665
0,Right,10,0.536996,0.249537,-0.036894
0,Right,11,0.530964,0.330251,-0.040022
0,Right,12,0.524100,0.369574,-0.035963
0,Right,13,0.493342,0.291432,-0.014004
0,Right,14,0.507464,0.255546,-0.041520
0,Right,15,0.505556,0.334570,-0.033635
0,Right,16,0.500597,0.367627,-0.021018
0,Right,17,0.461465,0.298507,-0.017343
0,Right,18,0.478124,0.270634,-0.034885
0,Right,19,0.479382,0.324896,-0.027385
0,Right,20,0.474197,0.347022,-0.017418
